SNo,ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
433,08/27/2020,Andhra Pradesh,India,393090,3633,295248
434,08/28/2020,Andhra Pradesh,India,403616,3714,303711
435,08/29/2020,Andhra Pradesh,India,414164,3796,312687
436,08/30/2020,Andhra Pradesh,India,424767,3884,321754
437,08/31/2020,Andhra Pradesh,India,434771,3969,330526
438,09/01/2020,Andhra Pradesh,India,445139,4053,339876
439,09/02/2020,Andhra Pradesh,India,455531,4125,348330
440,09/03/2020,Andhra Pradesh,India,465730,4200,358009
441,09/04/2020,Andhra Pradesh,India,476506,4276,370163
442,09/05/2020,Andhra Pradesh,India,487331,4347,382104
443,09/06/2020,Andhra Pradesh,India,498125,4417,394019
444,09/07/2020,Andhra Pradesh,India,506493,4487,404074
445,09/08/2020,Andhra Pradesh,India,517094,4560,415765
446,09/09/2020,Andhra Pradesh,India,527512,4634,425607
447,09/10/2020,Andhra Pradesh,India,537687,4702,435647
448,09/11/2020,Andhra Pradesh,India,547686,4779,446716
449,09/12/2020,Andhra Pradesh,India,557587,4846,457008
450,09/13/2020,Andhra Pradesh,India,567123,4912,467139
451,09/14/2020,Andhra Pradesh,India,567123,4912,467139
452,09/15/2020,Andhra Pradesh,India,583925,5041,486531
453,09/16/2020,Andhra Pradesh,India,592760,5105,497376
454,09/17/2020,Andhra Pradesh,India,601462,5177,508088
455,09/18/2020,Andhra Pradesh,India,609558,5244,519891
456,09/19/2020,Andhra Pradesh,India,617776,5302,530711
457,09/20/2020,Andhra Pradesh,India,625514,5359,541319
458,09/21/2020,Andhra Pradesh,India,631749,5410,551821
459,09/22/2020,Andhra Pradesh,India,639302,5461,562376
460,09/23/2020,Andhra Pradesh,India,646530,5506,570667
461,09/24/2020,Andhra Pradesh,India,654385,5558,579474
462,09/25/2020,Andhra Pradesh,India,661458,5606,588169
463,09/26/2020,Andhra Pradesh,India,668751,5663,597294
464,09/27/2020,Andhra Pradesh,India,675674,5708,605090
465,09/28/2020,Andhra Pradesh,India,681161,5745,612300
466,09/29/2020,Andhra Pradesh,India,687351,5780,622136
467,09/30/2020,Andhra Pradesh,India,693484,5828,629211
468,10/01/2020,Andhra Pradesh,India,700235,5869,636508
469,10/02/2020,Andhra Pradesh,India,706790,5900,643993
470,10/03/2020,Andhra Pradesh,India,713014,5941,651791
471,10/04/2020,Andhra Pradesh,India,719256,5981,658875
472,10/05/2020,Andhra Pradesh,India,723512,6019,666433
473,10/06/2020,Andhra Pradesh,India,729307,6052,672479
474,10/07/2020,Andhra Pradesh,India,734427,6086,678828
475,10/08/2020,Andhra Pradesh,India,739719,6128,684930
476,10/09/2020,Andhra Pradesh,India,744864,6159,691040
477,10/10/2020,Andhra Pradesh,India,750517,6194,697699
478,10/11/2020,Andhra Pradesh,India,755727,6224,703208
479,10/12/2020,Andhra Pradesh,India,758951,6256,708712
480,10/13/2020,Andhra Pradesh,India,763573,6291,714427
481,10/14/2020,Andhra Pradesh,India,767465,6319,719477
482,10/15/2020,Andhra Pradesh,India,771503,6357,725099
483,10/16/2020,Andhra Pradesh,India,775470,6382,730109
484,10/17/2020,Andhra Pradesh,India,779146,6406,735638
485,10/18/2020,Andhra Pradesh,India,783132,6429,740229
486,10/19/2020,Andhra Pradesh,India,786050,6453,744532
487,10/20/2020,Andhra Pradesh,India,789553,6481,749676
488,10/21/2020,Andhra Pradesh,India,793299,6508,754415
489,10/22/2020,Andhra Pradesh,India,796919,6524,758138
490,10/23/2020,Andhra Pradesh,India,800684,6544,762419
491,10/24/2020,Andhra Pradesh,India,804026,6566,765991
492,10/25/2020,Andhra Pradesh,India,807023,6587,769576
493,10/26/2020,Andhra Pradesh,India,808924,6606,773548
494,10/27/2020,Andhra Pradesh,India,811825,6625,777900
495,10/28/2020,Andhra Pradesh,India,814774,6643,781509
496,10/29/2020,Andhra Pradesh,India,817679,6659,784752
497,10/30/2020,Andhra Pradesh,India,820565,6676,788375
498,10/31/2020,Andhra Pradesh,India,823348,6690,792083
499,11/01/2020,Andhra Pradesh,India,825966,6706,795592
500,11/02/2020,Andhra Pradesh,India,827882,6719,798625
501,11/03/2020,Andhra Pradesh,India,830731,6734,802325
502,11/04/2020,Andhra Pradesh,India,833208,6744,805026
503,11/05/2020,Andhra Pradesh,India,835953,6757,807318
504,11/06/2020,Andhra Pradesh,India,838363,6768,809770
505,11/07/2020,Andhra Pradesh,India,840730,6779,812517
506,11/08/2020,Andhra Pradesh,India,842967,6791,814773
507,11/09/2020,Andhra Pradesh,India,844359,6802,816322
508,11/10/2020,Andhra Pradesh,India,846245,6814,818473
509,11/11/2020,Andhra Pradesh,India,847977,6828,820234
510,11/12/2020,Andhra Pradesh,India,849705,6837,822011
511,11/13/2020,Andhra Pradesh,India,851298,6847,824189
512,11/14/2020,Andhra Pradesh,India,852955,6854,826344
513,11/15/2020,Andhra Pradesh,India,854011,6868,828484
514,11/16/2020,Andhra Pradesh,India,854764,6881,829991
515,11/17/2020,Andhra Pradesh,India,856159,6890,832284
516,11/18/2020,Andhra Pradesh,India,857395,6899,833980
517,11/19/2020,Andhra Pradesh,India,858711,6910,835801
518,11/20/2020,Andhra Pradesh,India,859932,6920,837630
519,11/21/2020,Andhra Pradesh,India,861092,6927,839395
520,11/22/2020,Andhra Pradesh,India,862213,6938,841026
521,11/23/2020,Andhra Pradesh,India,862758,6948,842416
522,11/24/2020,Andhra Pradesh,India,863843,6956,843863
523,11/25/2020,Andhra Pradesh,India,864674,6962,845039
524,11/26/2020,Andhra Pradesh,India,865705,6970,846120
525,11/27/2020,Andhra Pradesh,India,866438,6976,847325
526,11/28/2020,Andhra Pradesh,India,867063,6981,848511
527,11/29/2020,Andhra Pradesh,India,867683,6988,852298
528,11/30/2020,Andhra Pradesh,India,868064,6992,853232
529,12/01/2020,Andhra Pradesh,India,868749,6996,854326
530,12/02/2020,Andhra Pradesh,India,869412,7003,855485
531,12/03/2020,Andhra Pradesh,India,870076,7014,856320
532,12/04/2020,Andhra Pradesh,India,870675,7020,857233
533,12/05/2020,Andhra Pradesh,India,871305,7024,858115
534,12/06/2020,Andhra Pradesh,India,871972,7033,859029
535,12/07/2020,Andhra Pradesh,India,872288,7038,859624
536,12/08/2020,Andhra Pradesh,India,872839,7042,860368
537,12/09/2020,Andhra Pradesh,India,873457,7045,861153
538,12/10/2020,Andhra Pradesh,India,873995,7047,861711
539,12/11/2020,Andhra Pradesh,India,874515,7049,862230
540,12/12/2020,Andhra Pradesh,India,875025,7052,862895
541,12/13/2020,Andhra Pradesh,India,875531,7057,863508
542,12/14/2020,Andhra Pradesh,India,875836,7059,864049
543,12/15/2020,Andhra Pradesh,India,876336,7064,864612
544,12/16/2020,Andhra Pradesh,India,876814,7067,865327
545,12/17/2020,Andhra Pradesh,India,877348,7069,865825
546,12/18/2020,Andhra Pradesh,India,877806,7070,866359
547,12/19/2020,Andhra Pradesh,India,878285,7074,866856
548,12/20/2020,Andhra Pradesh,India,878723,7076,867445
549,12/21/2020,Andhra Pradesh,India,878937,7078,867867
550,12/22/2020,Andhra Pradesh,India,879339,7082,868279
551,12/23/2020,Andhra Pradesh,India,879718,7085,868769
552,12/24/2020,Andhra Pradesh,India,880075,7089,869124
553,12/25/2020,Andhra Pradesh,India,880430,7091,869478
554,12/26/2020,Andhra Pradesh,India,880712,7092,869920
555,12/27/2020,Andhra Pradesh,India,881061,7094,870342
556,12/28/2020,Andhra Pradesh,India,881273,7098,870752
557,12/29/2020,Andhra Pradesh,India,881599,7100,871116
558,12/30/2020,Andhra Pradesh,India,881948,7104,871588
559,12/31/2020,Andhra Pradesh,India,881948,7104,871588
560,01/01/2021,Andhra Pradesh,India,882286,7108,871916
561,01/02/2021,Andhra Pradesh,India,882850,7111,872545
562,01/03/2021,Andhra Pradesh,India,883082,7115,872897
563,01/04/2021,Andhra Pradesh,India,883210,7118,873149
564,01/05/2021,Andhra Pradesh,India,883587,7122,873427
565,01/06/2021,Andhra Pradesh,India,883876,7125,873855
566,01/07/2021,Andhra Pradesh,India,884171,7126,874223
567,01/08/2021,Andhra Pradesh,India,884171,7126,874223
568,01/09/2021,Andhra Pradesh,India,884689,7128,874954
569,01/10/2021,Andhra Pradesh,India,884916,7129,875243
570,01/11/2021,Andhra Pradesh,India,885037,7131,875456
571,01/12/2021,Andhra Pradesh,India,885234,7133,875690
572,01/13/2021,Andhra Pradesh,India,885437,7134,875921
573,01/14/2021,Andhra Pradesh,India,885616,7138,876140
574,01/15/2021,Andhra Pradesh,India,885710,7139,876372
575,01/16/2021,Andhra Pradesh,India,885824,7139,876698
576,01/17/2021,Andhra Pradesh,India,885985,7140,876949
577,01/18/2021,Andhra Pradesh,India,886066,7141,877212
578,01/19/2021,Andhra Pradesh,India,886245,7142,877443
579,01/20/2021,Andhra Pradesh,India,886418,7142,877639
580,01/21/2021,Andhra Pradesh,India,886557,7142,877893
581,01/22/2021,Andhra Pradesh,India,886694,7146,878060
582,01/23/2021,Andhra Pradesh,India,886852,7147,878232
583,01/24/2021,Andhra Pradesh,India,887010,7147,878387
584,01/25/2021,Andhra Pradesh,India,887066,7149,878528
585,01/26/2021,Andhra Pradesh,India,887238,7150,878731
586,01/27/2021,Andhra Pradesh,India,887349,7152,878828
587,01/28/2021,Andhra Pradesh,India,887466,7152,878956
588,01/29/2021,Andhra Pradesh,India,887591,7152,879131
589,01/30/2021,Andhra Pradesh,India,887720,7153,879278
590,01/31/2021,Andhra Pradesh,India,887836,7153,879405
591,02/01/2021,Andhra Pradesh,India,887900,7154,879504
592,02/02/2021,Andhra Pradesh,India,888004,7156,879651
593,02/03/2021,Andhra Pradesh,India,888099,7157,879780
594,02/04/2021,Andhra Pradesh,India,888178,7157,879867
595,02/05/2021,Andhra Pradesh,India,888275,7158,880046
596,02/06/2021,Andhra Pradesh,India,888350,7159,880179
597,02/07/2021,Andhra Pradesh,India,888423,7159,880261
598,02/08/2021,Andhra Pradesh,India,888485,7160,880363
599,02/09/2021,Andhra Pradesh,India,888555,7160,880478
600,02/10/2021,Andhra Pradesh,India,888605,7161,880599
601,02/11/2021,Andhra Pradesh,India,888692,7161,880678
602,02/12/2021,Andhra Pradesh,India,888760,7162,880784
603,02/13/2021,Andhra Pradesh,India,888814,7162,880855
604,02/14/2021,Andhra Pradesh,India,888869,7162,880972
605,02/15/2021,Andhra Pradesh,India,888899,7163,881041
606,02/16/2021,Andhra Pradesh,India,888959,7163,881181
607,02/17/2021,Andhra Pradesh,India,889010,7165,881238
608,02/18/2021,Andhra Pradesh,India,889077,7166,881292
609,02/19/2021,Andhra Pradesh,India,889156,7167,881369
610,02/20/2021,Andhra Pradesh,India,889210,7167,881439
611,02/21/2021,Andhra Pradesh,India,889298,7167,881511
612,02/22/2021,Andhra Pradesh,India,889339,7167,881582
613,02/23/2021,Andhra Pradesh,India,889409,7168,881666
614,02/24/2021,Andhra Pradesh,India,889503,7168,881732
615,02/25/2021,Andhra Pradesh,India,889585,7168,881806
616,02/26/2021,Andhra Pradesh,India,889681,7169,881877
617,02/27/2021,Andhra Pradesh,India,889799,7169,881963
618,02/28/2021,Andhra Pradesh,India,889916,7169,882029
619,03/01/2021,Andhra Pradesh,India,889974,7169,882080
620,03/02/2021,Andhra Pradesh,India,890080,7169,882137
621,03/03/2021,Andhra Pradesh,India,890215,7170,882219
622,03/04/2021,Andhra Pradesh,India,890317,7171,882275
623,03/05/2021,Andhra Pradesh,India,890441,7172,882369
624,03/06/2021,Andhra Pradesh,India,890556,7173,882462
625,03/07/2021,Andhra Pradesh,India,890692,7174,882520
626,03/08/2021,Andhra Pradesh,India,890766,7176,882581
627,03/09/2021,Andhra Pradesh,India,890884,7176,882670
628,03/10/2021,Andhra Pradesh,India,891004,7177,882763
629,03/11/2021,Andhra Pradesh,India,891178,7179,882841
630,03/12/2021,Andhra Pradesh,India,891388,7180,882981
631,03/13/2021,Andhra Pradesh,India,891563,7182,883113
632,03/14/2021,Andhra Pradesh,India,891861,7184,883277
633,03/15/2021,Andhra Pradesh,India,892008,7185,883380
634,03/16/2021,Andhra Pradesh,India,892269,7185,883505
635,03/17/2021,Andhra Pradesh,India,892522,7186,883642
636,03/18/2021,Andhra Pradesh,India,892740,7186,883759
637,03/19/2021,Andhra Pradesh,India,892986,7187,883890
638,03/20/2021,Andhra Pradesh,India,893366,7189,884094
639,03/21/2021,Andhra Pradesh,India,893734,7189,884357
640,03/22/2021,Andhra Pradesh,India,894044,7191,884471
641,03/23/2021,Andhra Pradesh,India,894536,7193,884727
642,03/24/2021,Andhra Pradesh,India,895121,7197,884978
643,03/25/2021,Andhra Pradesh,India,895879,7201,885209
644,03/26/2021,Andhra Pradesh,India,896863,7203,885515
645,03/27/2021,Andhra Pradesh,India,897810,7203,885892
646,03/28/2021,Andhra Pradesh,India,898815,7205,886216
647,03/29/2021,Andhra Pradesh,India,899812,7210,886498
648,03/30/2021,Andhra Pradesh,India,900805,7213,886978
649,03/31/2021,Andhra Pradesh,India,901989,7217,887434
650,04/01/2021,Andhra Pradesh,India,903260,7220,887898
651,04/02/2021,Andhra Pradesh,India,904548,7225,888508
652,04/03/2021,Andhra Pradesh,India,905946,7234,889295
653,04/04/2021,Andhra Pradesh,India,907676,7239,890137
654,04/05/2021,Andhra Pradesh,India,909002,7244,891048
655,04/06/2021,Andhra Pradesh,India,910943,7251,891883
656,04/07/2021,Andhra Pradesh,India,913274,7262,892736
657,04/08/2021,Andhra Pradesh,India,915832,7268,893651
658,04/09/2021,Andhra Pradesh,India,918597,7279,894896
659,04/10/2021,Andhra Pradesh,India,921906,7291,895949
660,04/11/2021,Andhra Pradesh,India,925401,7300,897147
661,04/12/2021,Andhra Pradesh,India,928664,7311,898238
662,04/13/2021,Andhra Pradesh,India,932892,7321,899721
663,04/14/2021,Andhra Pradesh,India,937049,7339,901327
664,04/15/2021,Andhra Pradesh,India,942135,7353,903072
665,04/16/2021,Andhra Pradesh,India,948231,7373,905266
666,04/17/2021,Andhra Pradesh,India,955455,7388,907598
667,04/18/2021,Andhra Pradesh,India,962037,7410,909941
668,04/19/2021,Andhra Pradesh,India,968000,7437,912510
669,04/20/2021,Andhra Pradesh,India,976987,7472,915626
670,04/21/2021,Andhra Pradesh,India,986703,7510,918985
671,04/22/2021,Andhra Pradesh,India,997462,7541,922977
672,04/23/2021,Andhra Pradesh,India,1009228,7579,927418
673,04/24/2021,Andhra Pradesh,India,1020926,7616,931839
674,04/25/2021,Andhra Pradesh,India,1033560,7685,936143
675,04/26/2021,Andhra Pradesh,India,1043441,7736,940574
676,04/27/2021,Andhra Pradesh,India,1054875,7800,947629
677,04/28/2021,Andhra Pradesh,India,1069544,7871,954062
678,04/29/2021,Andhra Pradesh,India,1084336,7928,962250
679,04/30/2021,Andhra Pradesh,India,1101690,7992,970718
680,05/01/2021,Andhra Pradesh,India,1121102,8053,982297
681,05/02/2021,Andhra Pradesh,India,1145022,8136,993708
682,05/03/2021,Andhra Pradesh,India,1163994,8207,1003935
683,05/04/2021,Andhra Pradesh,India,1184028,8289,1016142
684,05/05/2021,Andhra Pradesh,India,1206232,8374,1027270
685,05/06/2021,Andhra Pradesh,India,1228186,8446,1037411
686,05/07/2021,Andhra Pradesh,India,1245374,8519,1050160
687,05/08/2021,Andhra Pradesh,India,1265439,8615,1069432
688,05/09/2021,Andhra Pradesh,India,1287603,8707,1088264
689,05/10/2021,Andhra Pradesh,India,1302589,8791,1104431
690,05/11/2021,Andhra Pradesh,India,1322934,8899,1118933
691,05/12/2021,Andhra Pradesh,India,1344386,8988,1138028
692,05/13/2021,Andhra Pradesh,India,1366785,9077,1156666
693,05/14/2021,Andhra Pradesh,India,1388803,9173,1175843
694,05/15/2021,Andhra Pradesh,India,1411320,9271,1194582
695,05/16/2021,Andhra Pradesh,India,1435491,9372,1215683
696,05/17/2021,Andhra Pradesh,India,1454052,9481,1233017
697,05/18/2021,Andhra Pradesh,India,1475372,9580,1254291
698,05/19/2021,Andhra Pradesh,India,1498532,9686,1279110
699,05/20/2021,Andhra Pradesh,India,1521142,9800,1302208
700,05/21/2021,Andhra Pradesh,India,1542079,9904,1323019
701,05/22/2021,Andhra Pradesh,India,1562060,10022,1341355
702,05/23/2021,Andhra Pradesh,India,1580827,10126,1361464
703,05/24/2021,Andhra Pradesh,India,1593821,10222,1379837
704,05/25/2021,Andhra Pradesh,India,1609105,10328,1400754
705,05/26/2021,Andhra Pradesh,India,1627390,10427,1424859
706,05/27/2021,Andhra Pradesh,India,1643557,10531,1446244
707,05/28/2021,Andhra Pradesh,India,1657986,10634,1466990
708,05/29/2021,Andhra Pradesh,India,1671742,10738,1487382
709,06/10/2020,Arunachal Pradesh,India,57,0,1
710,06/11/2020,Arunachal Pradesh,India,61,0,4
711,06/12/2020,Arunachal Pradesh,India,61,0,4
712,06/13/2020,Arunachal Pradesh,India,67,0,4
713,06/14/2020,Arunachal Pradesh,India,87,0,4
714,06/15/2020,Arunachal Pradesh,India,91,0,7
715,06/16/2020,Arunachal Pradesh,India,95,0,7
716,06/17/2020,Arunachal Pradesh,India,99,0,7
717,06/18/2020,Arunachal Pradesh,India,103,0,10
718,06/19/2020,Arunachal Pradesh,India,103,0,11
719,06/20/2020,Arunachal Pradesh,India,135,0,14
720,06/21/2020,Arunachal Pradesh,India,135,0,15
721,06/22/2020,Arunachal Pradesh,India,139,0,21
722,06/23/2020,Arunachal Pradesh,India,148,0,22
723,06/24/2020,Arunachal Pradesh,India,158,0,38
724,06/25/2020,Arunachal Pradesh,India,160,1,38
725,06/26/2020,Arunachal Pradesh,India,172,1,42
726,06/27/2020,Arunachal Pradesh,India,177,1,54
727,06/28/2020,Arunachal Pradesh,India,182,1,60
728,06/29/2020,Arunachal Pradesh,India,187,1,61
729,06/30/2020,Arunachal Pradesh,India,191,1,62
730,07/01/2020,Arunachal Pradesh,India,195,1,66
731,07/02/2020,Arunachal Pradesh,India,195,1,66
732,07/03/2020,Arunachal Pradesh,India,252,1,75
733,07/04/2020,Arunachal Pradesh,India,259,1,76
734,07/05/2020,Arunachal Pradesh,India,269,1,78
735,07/06/2020,Arunachal Pradesh,India,269,1,78
736,07/07/2020,Arunachal Pradesh,India,276,2,105
737,07/08/2020,Arunachal Pradesh,India,287,2,109
738,07/09/2020,Arunachal Pradesh,India,302,2,120
739,07/10/2020,Arunachal Pradesh,India,335,2,120
740,07/11/2020,Arunachal Pradesh,India,341,2,125
741,07/12/2020,Arunachal Pradesh,India,359,2,138
742,07/13/2020,Arunachal Pradesh,India,387,2,145
743,07/14/2020,Arunachal Pradesh,India,462,3,153
744,07/15/2020,Arunachal Pradesh,India,462,3,153
745,07/16/2020,Arunachal Pradesh,India,543,3,153
746,07/17/2020,Arunachal Pradesh,India,609,3,175
747,07/18/2020,Arunachal Pradesh,India,650,3,274
748,07/19/2020,Arunachal Pradesh,India,740,3,282
749,07/20/2020,Arunachal Pradesh,India,790,3,285
750,07/21/2020,Arunachal Pradesh,India,858,3,303
751,07/22/2020,Arunachal Pradesh,India,949,3,314
752,07/23/2020,Arunachal Pradesh,India,991,3,334
753,07/24/2020,Arunachal Pradesh,India,1056,3,392
754,07/25/2020,Arunachal Pradesh,India,1126,3,428
755,07/26/2020,Arunachal Pradesh,India,1158,3,505
756,07/27/2020,Arunachal Pradesh,India,1239,3,574
757,07/28/2020,Arunachal Pradesh,India,1239,3,574
758,07/29/2020,Arunachal Pradesh,India,1410,3,677
759,07/30/2020,Arunachal Pradesh,India,1484,3,827
760,07/31/2020,Arunachal Pradesh,India,1591,3,918
761,08/01/2020,Arunachal Pradesh,India,1673,3,969
762,08/02/2020,Arunachal Pradesh,India,1698,3,996
763,08/03/2020,Arunachal Pradesh,India,1758,3,1063
764,08/04/2020,Arunachal Pradesh,India,1790,3,1105
765,08/05/2020,Arunachal Pradesh,India,1855,3,1210
766,08/06/2020,Arunachal Pradesh,India,1948,3,1245
767,08/07/2020,Arunachal Pradesh,India,2049,3,1326
768,08/08/2020,Arunachal Pradesh,India,2117,3,1430
769,08/09/2020,Arunachal Pradesh,India,2155,3,1482
770,08/10/2020,Arunachal Pradesh,India,2231,3,1592
771,08/11/2020,Arunachal Pradesh,India,2327,3,1634
772,08/12/2020,Arunachal Pradesh,India,2430,3,1659
773,08/13/2020,Arunachal Pradesh,India,2512,4,1718
774,08/14/2020,Arunachal Pradesh,India,2607,5,1750
775,08/15/2020,Arunachal Pradesh,India,2658,5,1771
776,08/16/2020,Arunachal Pradesh,India,2701,5,1808
777,08/17/2020,Arunachal Pradesh,India,2741,5,1893
778,08/18/2020,Arunachal Pradesh,India,2875,5,1949
779,08/19/2020,Arunachal Pradesh,India,2950,5,2022
780,08/20/2020,Arunachal Pradesh,India,3066,5,2093
781,08/21/2020,Arunachal Pradesh,India,3126,5,2125
782,08/22/2020,Arunachal Pradesh,India,3223,5,2228
783,08/23/2020,Arunachal Pradesh,India,3263,5,2297
784,08/24/2020,Arunachal Pradesh,India,3312,5,2427
785,08/25/2020,Arunachal Pradesh,India,3412,5,2508
786,08/26/2020,Arunachal Pradesh,India,3555,5,2563
787,08/27/2020,Arunachal Pradesh,India,3633,5,2621
788,08/28/2020,Arunachal Pradesh,India,3745,5,2709
789,08/29/2020,Arunachal Pradesh,India,3877,5,2754
